year,player1,player2,player1_id,player2_id,player1_country,player2_country,player1_seed,player2_seed,court_name,court_id,num_sets_completed,match_type,match_status,match_id,tournament,league,player1_ranking,player2_ranking,player1_points,player2_points
2024,S.TSITSIPAS,C.ALCARAZ,35398,44408,GRE,ESP,9,3,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM006,roland_garros,atp,11,2,3740,8580
2024,G.DIMITROV,J.SINNER,19689,39723,BUL,ITA,10,2,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM007,roland_garros,atp,10,1,3775,9525
2024,N.DJOKOVIC,F.CERUNDOLO,9801,40998,SRB,ARG,1,23,Court Philippe-CHATRIER,1,5,Men's Singles,C,SM008,roland_garros,atp,3,27,8360,1610
2024,T.FRITZ,C.RUUD,34350,36389,USA,NOR,12,7,Court Suzanne-LENGLEN,2,4,Men's Singles,C,SM009,roland_garros,atp,12,7,3090,4025
2024,A.ZVEREV,H.RUNE,30350,43970,GER,DEN,4,13,Court Philippe-CHATRIER,1,5,Men's Singles,C,SM010,roland_garros,atp,4,15,6885,2540
2024,A.DEMINAUR,D.MEDVEDEV,36276,28836,AUS,---,11,5,Court Suzanne-LENGLEN,2,3,Men's Singles,I,SM011,roland_garros,atp,9,5,3845,6485
2024,M.ARNALDI,S.TSITSIPAS,43964,35398,ITA,GRE,0,9,Court Suzanne-LENGLEN,2,4,Men's Singles,C,SM012,roland_garros,atp,34,11,1220,3740
2024,F.AUGERALIASSIME,C.ALCARAZ,36701,44408,CAN,ESP,21,3,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM013,roland_garros,atp,18,2,2075,8580
2024,H.HURKACZ,G.DIMITROV,31976,19689,POL,BUL,8,10,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM014,roland_garros,atp,8,10,3995,3775
2024,C.MOUTET,J.SINNER,36358,39723,FRA,ITA,0,2,Court Philippe-CHATRIER,1,4,Men's Singles,C,SM015,roland_garros,atp,56,1,875,9525
2024,N.DJOKOVIC,L.MUSETTI,9801,42340,SRB,ITA,1,30,Court Philippe-CHATRIER,1,5,Men's Singles,C,SM016,roland_garros,atp,3,30,8360,1290
2024,F.CERUNDOLO,T.PAUL,40998,33541,ARG,USA,23,14,Court 7,9,3,Men's Singles,I,SM017,roland_garros,atp,27,13,1610,2710
2024,T.ETCHEVERRY,C.RUUD,36989,36389,ARG,NOR,28,7,Court Suzanne-LENGLEN,2,4,Men's Singles,C,SM019,roland_garros,atp,31,7,1290,4025
2024,A.ZVEREV,T.GRIEKSPOOR,30350,33456,GER,NED,4,26,Court Philippe-CHATRIER,1,4,Men's Singles,I,SM020,roland_garros,atp,4,23,6885,1690
2024,J.KOVALIK,H.RUNE,21647,43970,SVK,DEN,0,13,Court Simonne-MATHIEU,3,2,Men's Singles,I,SM021,roland_garros,atp,119,15,532,2540
2024,T.MACHAC,D.MEDVEDEV,40499,28836,CZE,---,0,5,Court Suzanne-LENGLEN,2,3,Men's Singles,I,SM023,roland_garros,atp,33,5,1225,6485
2024,A.RUBLEV,M.ARNALDI,31132,43964,---,ITA,6,0,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM024,roland_garros,atp,6,34,4710,1220
2024,Z.ZHANG,S.TSITSIPAS,32885,35398,CHN,GRE,0,9,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM025,roland_garros,atp,44,11,1066,3740
2024,B.SHELTON,F.AUGERALIASSIME,47345,36701,USA,CAN,15,21,Court Suzanne-LENGLEN,2,2,Men's Singles,I,SM026,roland_garros,atp,14,18,2590,2075
2024,S.KORDA,C.ALCARAZ,40824,44408,USA,ESP,27,3,Court Philippe-CHATRIER,1,2,Men's Singles,I,SM027,roland_garros,atp,26,2,1620,8580
2024,H.HURKACZ,D.SHAPOVALOV,31976,35246,POL,CAN,8,0,Court Suzanne-LENGLEN,2,4,Men's Singles,C,SM028,roland_garros,atp,8,117,3995,550
2024,Z.BERGS,G.DIMITROV,36748,19689,BEL,BUL,0,10,Court Philippe-CHATRIER,1,4,Men's Singles,C,SM029,roland_garros,atp,81,10,688,3775
2024,C.MOUTET,S.OFNER,36358,32390,FRA,AUT,0,0,Court Suzanne-LENGLEN,2,3,Men's Singles,I,SM030,roland_garros,atp,56,52,875,933
2024,P.KOTOV,J.SINNER,36325,39723,---,ITA,0,2,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM031,roland_garros,atp,51,1,944,9525
2024,N.DJOKOVIC,R.CARBALLESBAENA,9801,26219,SRB,ESP,1,0,Court Philippe-CHATRIER,1,2,Men's Singles,I,SM032,roland_garros,atp,3,63,8360,821
2024,G.MONFILS,L.MUSETTI,9525,42340,FRA,ITA,0,30,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM033,roland_garros,atp,36,30,1160,1290
2024,T.ETCHEVERRY,A.RINDERKNECH,36989,29969,ARG,FRA,28,0,Court 7,9,3,Men's Singles,R,SM038,roland_garros,atp,31,67,1290,777
2024,A.DAVIDOVICHFOKINA,C.RUUD,39036,36389,ESP,NOR,0,7,Court Suzanne-LENGLEN,2,5,Men's Singles,C,SM039,roland_garros,atp,32,7,1240,4025
2024,A.ZVEREV,D.GOFFIN,30350,19706,GER,BEL,4,0,Court Suzanne-LENGLEN,2,2,Men's Singles,I,SM040,roland_garros,atp,4,109,6885,583
2024,M.KECMANOVIC,D.MEDVEDEV,38353,28836,SRB,---,0,5,Court Suzanne-LENGLEN,2,1,Men's Singles,I,SM047,roland_garros,atp,53,5,920,6485
2024,A.RUBLEV,P.MARTINEZ,31132,32244,---,ESP,6,0,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM048,roland_garros,atp,6,47,4710,975
2024,D.ALTMAIER,S.TSITSIPAS,33851,35398,GER,GRE,0,9,Court Suzanne-LENGLEN,2,3,Men's Singles,I,SM051,roland_garros,atp,89,11,662,3740
2024,B.SHELTON,K.NISHIKORI,47345,13059,USA,JPN,15,0,Court 7,9,2,Men's Singles,R,SM052,roland_garros,atp,14,286,2590,193
2024,J.DEJONG,C.ALCARAZ,42304,44408,NED,ESP,0,3,Court Philippe-CHATRIER,1,4,Men's Singles,C,SM055,roland_garros,atp,147,2,408,8580
2024,H.HURKACZ,B.NAKASHIMA,31976,41418,POL,USA,8,0,Court Simonne-MATHIEU,3,3,Men's Singles,I,SM056,roland_garros,atp,8,70,3995,750
2024,C.MOUTET,A.SHEVCHENKO,36358,42494,FRA,KAZ,0,0,Court Simonne-MATHIEU,3,3,Men's Singles,I,SM060,roland_garros,atp,56,59,875,860
2024,P.KOTOV,S.WAWRINKA,36325,7815,---,SUI,0,0,Court Suzanne-LENGLEN,2,3,Men's Singles,I,SM062,roland_garros,atp,51,93,944,633
2024,R.GASQUET,J.SINNER,6083,39723,FRA,ITA,0,2,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM063,roland_garros,atp,116,1,555,9525
2024,N.DJOKOVIC,P.HERBERT,9801,21623,SRB,FRA,1,0,Court Philippe-CHATRIER,1,2,Men's Singles,I,SM064,roland_garros,atp,3,139,8360,448
2024,G.MONFILS,T.SEYBOTHWILD,9525,37719,FRA,BRA,0,0,Court Philippe-CHATRIER,1,4,Men's Singles,C,SM066,roland_garros,atp,36,71,1160,750
2024,P.CACHIN,T.PAUL,29107,33541,ARG,USA,0,14,Court 7,9,2,Men's Singles,I,SM071,roland_garros,atp,113,13,574,2710
2024,G.ZEPPIERI,A.MANNARINO,41825,13859,ITA,FRA,0,22,Court 7,9,4,Men's Singles,C,SM075,roland_garros,atp,140,21,430,1865
2024,T.ETCHEVERRY,A.CAZAUX,36989,43952,ARG,FRA,28,0,Court Suzanne-LENGLEN,2,3,Men's Singles,I,SM076,roland_garros,atp,31,75,1290,735
2024,F.MELIGENIALVES,C.RUUD,38371,36389,BRA,NOR,0,7,Court Philippe-CHATRIER,1,2,Men's Singles,I,SM079,roland_garros,atp,128,7,503,4025
2024,A.ZVEREV,R.NADAL,30350,7792,GER,ESP,4,0,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM080,roland_garros,atp,4,275,6885,205
2024,K.KHACHANOV,S.NAGAL,29528,31098,---,IND,18,0,Court 7,9,3,Men's Singles,C,SM084,roland_garros,atp,22,77,1780,713
2024,D.EVANS,H.RUNE,15645,43970,GBR,DEN,0,13,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM087,roland_garros,atp,62,15,828,2540
2024,A.DEMINAUR,A.MICHELSEN,36276,49300,AUS,USA,11,0,Court Simonne-MATHIEU,3,2,Men's Singles,I,SM088,roland_garros,atp,9,61,3845,832
2024,G.BARRERE,A.BUBLIK,26197,29098,FRA,KAZ,0,19,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM091,roland_garros,atp,103,17,605,2150
2024,D.KOEPFER,D.MEDVEDEV,32094,28836,GER,---,0,5,Court Simonne-MATHIEU,3,4,Men's Singles,C,SM095,roland_garros,atp,65,5,801,6485
2024,A.RUBLEV,T.DANIEL,31132,26227,---,JPN,6,0,Court Simonne-MATHIEU,3,4,Men's Singles,C,SM096,roland_garros,atp,6,84,4710,680
2024,L.NARDI,A.MULLER,44161,32341,ITA,FRA,0,0,Court 7,9,3,Men's Singles,C,SM098,roland_garros,atp,73,78,742,710
2024,M.ARNALDI,A.FILS,43964,47762,ITA,FRA,0,29,Court Simonne-MATHIEU,3,4,Men's Singles,C,SM099,roland_garros,atp,34,38,1220,1155
2024,U.HUMBERT,L.SONEGO,36307,35289,FRA,ITA,17,0,Court Suzanne-LENGLEN,2,4,Men's Singles,C,SM100,roland_garros,atp,16,58,2250,861
2024,M.FUCSOVICS,S.TSITSIPAS,22454,35398,HUN,GRE,0,9,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM103,roland_garros,atp,55,11,887,3740
2024,J.WOLF,C.ALCARAZ,40399,44408,USA,ESP,0,3,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM111,roland_garros,atp,106,2,601,8580
2024,H.HURKACZ,S.MOCHIZUKI,31976,44009,POL,JPN,8,0,Court 7,9,4,Men's Singles,I,SM112,roland_garros,atp,8,142,3995,422
2024,N.JARRY,C.MOUTET,32019,36358,CHI,FRA,16,0,Court Simonne-MATHIEU,3,3,Men's Singles,I,SM120,roland_garros,atp,20,56,1905,875
2024,S.WAWRINKA,A.MURRAY,7815,10216,SUI,GBR,0,0,Court Philippe-CHATRIER,1,3,Men's Singles,C,SM125,roland_garros,atp,93,97,633,623
2024,R.GASQUET,B.CORIC,6083,29171,FRA,CRO,0,0,Court Suzanne-LENGLEN,2,3,Men's Singles,C,SM126,roland_garros,atp,116,88,555,664
2024,C.EUBANKS,J.SINNER,31798,39723,USA,ITA,0,2,Court Suzanne-LENGLEN,2,2,Men's Singles,I,SM127,roland_garros,atp,45,1,1017,9525
2019,A.BARTY,M.VONDROUSOVA,27902,36620,AUS,CZE,8,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD001,roland_garros,wta,0,0,0,0
2019,A.BARTY,A.ANISIMOVA,27902,40607,AUS,USA,8,0,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD002,roland_garros,wta,0,0,0,0
2019,M.KEYS,A.BARTY,24265,27902,USA,AUS,14,8,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD004,roland_garros,wta,0,0,0,0
2019,S.HALEP,A.ANISIMOVA,18033,40607,ROU,USA,3,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD005,roland_garros,wta,0,0,0,0
2019,S.STEPHENS,J.KONTA,21500,16944,USA,GBR,7,26,Court Philippe CHATRIER,1,2,Women's Singles,C,SD006,roland_garros,wta,0,0,0,0
2019,M.VONDROUSOVA,P.MARTIC,36620,17011,CZE,CRO,0,31,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD007,roland_garros,wta,0,0,0,0
2019,K.SINIAKOVA,M.KEYS,28779,24265,CZE,USA,0,14,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD008,roland_garros,wta,0,0,0,0
2019,S.KENIN,A.BARTY,35854,27902,USA,AUS,0,8,Court Philippe CHATRIER,1,3,Women's Singles,C,SD009,roland_garros,wta,0,0,0,0
2019,S.STEPHENS,G.MUGURUZA,21500,23872,USA,ESP,7,19,Court Philippe CHATRIER,1,2,Women's Singles,C,SD012,roland_garros,wta,0,0,0,0
2019,D.VEKIC,J.KONTA,26513,16944,CRO,GBR,23,26,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD013,roland_garros,wta,0,0,0,0
2019,M.VONDROUSOVA,A.SEVASTOVA,36620,18348,CZE,LAT,0,12,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD014,roland_garros,wta,0,0,0,0
2019,K.KANEPI,P.MARTIC,5699,17011,EST,CRO,0,31,Court Philippe CHATRIER,1,3,Women's Singles,C,SD015,roland_garros,wta,0,0,0,0
2019,N.OSAKA,K.SINIAKOVA,30764,28779,JPN,CZE,1,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD016,roland_garros,wta,0,0,0,0
2019,S.WILLIAMS,S.KENIN,3370,35854,USA,USA,10,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD018,roland_garros,wta,0,0,0,0
2019,A.PETKOVIC,A.BARTY,9046,27902,GER,AUS,0,8,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD019,roland_garros,wta,0,0,0,0
2019,S.HALEP,L.TSURENKO,18033,21519,ROU,UKR,3,27,Court Philippe CHATRIER,1,2,Women's Singles,C,SD020,roland_garros,wta,0,0,0,0
2019,S.STEPHENS,P.HERCOG,21500,18049,USA,SLO,7,0,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD024,roland_garros,wta,0,0,0,0
2019,G.MUGURUZA,E.SVITOLINA,23872,23968,ESP,UKR,19,9,Court Philippe CHATRIER,1,2,Women's Singles,C,SD025,roland_garros,wta,0,0,0,0
2019,E.MERTENS,A.SEVASTOVA,26448,18348,BEL,LAT,20,12,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD029,roland_garros,wta,0,0,0,0
2019,P.MARTIC,KA.PLISKOVA,17011,18274,CRO,CZE,31,2,Court Philippe CHATRIER,1,2,Women's Singles,C,SD031,roland_garros,wta,0,0,0,0
2019,N.OSAKA,V.AZARENKA,30764,12595,JPN,BLR,1,0,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD032,roland_garros,wta,0,0,0,0
2019,C.GARCIA,A.BLINKOVA,23726,33614,FRA,RUS,24,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD034,roland_garros,wta,0,0,0,0
2019,S.WILLIAMS,K.NARA,3370,17421,USA,JPN,10,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD036,roland_garros,wta,0,0,0,0
2019,S.HALEP,M.LINETTE,18033,21355,ROU,POL,3,0,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD040,roland_garros,wta,0,0,0,0
2019,S.STEPHENS,S.SORRIBESTORMO,21500,28888,USA,ESP,7,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD048,roland_garros,wta,0,0,0,0
2019,G.MUGURUZA,J.LARSSON,23872,12748,ESP,SWE,19,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD050,roland_garros,wta,0,0,0,0
2019,B.BENCIC,L.SIEGEMUND,28865,9086,SUI,GER,15,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD052,roland_garros,wta,0,0,0,0
2019,V.KUZMOVA,K.BERTENS,33675,17861,SVK,NED,0,4,Court Philippe CHATRIER,1,0,Women's Singles,R,SD055,roland_garros,wta,0,0,0,0
2019,P.MARTIC,K.MLADENOVIC,17011,19921,CRO,FRA,31,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD062,roland_garros,wta,0,0,0,0
2019,N.OSAKA,A.SCHMIEDLOVA,30764,26485,JPN,SVK,1,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD064,roland_garros,wta,0,0,0,0
2019,C.GARCIA,M.BARTHEL,23726,17343,FRA,GER,24,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD068,roland_garros,wta,0,0,0,0
2019,E.RODINA,M.KEYS,13235,24265,RUS,USA,0,14,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD071,roland_garros,wta,0,0,0,0
2019,S.WILLIAMS,V.DIATCHENKO,3370,21248,USA,RUS,10,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD072,roland_garros,wta,0,0,0,0
2019,S.HALEP,A.TOMLJANOVIC,18033,19962,ROU,AUS,3,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD080,roland_garros,wta,0,0,0,0
2019,S.CIRSTEA,K.JUVAN,14440,40087,ROU,SLO,0,0,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD095,roland_garros,wta,0,0,0,0
2019,S.STEPHENS,M.DOI,21500,17949,USA,JPN,7,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD096,roland_garros,wta,0,0,0,0
2019,P.PARMENTIER,K.BERTENS,7184,17861,FRA,NED,0,4,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD111,roland_garros,wta,0,0,0,0
2019,A.KERBER,A.POTAPOVA,11344,38726,GER,RUS,5,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD112,roland_garros,wta,0,0,0,0
2019,C.WOZNIACKI,V.KUDERMETOVA,13256,30646,DEN,RUS,13,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD120,roland_garros,wta,0,0,0,0
2019,F.FERRO,K.MLADENOVIC,30524,19921,FRA,FRA,0,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD125,roland_garros,wta,0,0,0,0
2019,M.BRENGLE,KA.PLISKOVA,14415,18274,USA,CZE,0,2,Court Philippe CHATRIER,1,2,Women's Singles,C,SD127,roland_garros,wta,0,0,0,0
2020,I.SWIATEK,S.KENIN,40613,35854,POL,USA,0,4,Court Philippe CHATRIER,1,2,Women's Singles,C,SD001,roland_garros,wta,0,0,0,0
2020,I.SWIATEK,N.PODOROSKA,40613,30797,POL,ARG,0,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD002,roland_garros,wta,0,0,0,0
2020,S.KENIN,P.KVITOVA,35854,18124,USA,CZE,4,7,Court Philippe CHATRIER,1,2,Women's Singles,C,SD003,roland_garros,wta,0,0,0,0
2020,I.SWIATEK,M.TREVISAN,40613,21892,POL,ITA,0,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD004,roland_garros,wta,0,0,0,0
2020,E.SVITOLINA,N.PODOROSKA,23968,30797,UKR,ARG,3,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD005,roland_garros,wta,0,0,0,0
2020,D.COLLINS,S.KENIN,30464,35854,USA,USA,0,4,Court Philippe CHATRIER,1,3,Women's Singles,C,SD006,roland_garros,wta,0,0,0,0
2020,P.KVITOVA,L.SIEGEMUND,18124,9086,CZE,GER,7,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD007,roland_garros,wta,0,0,0,0
2020,S.HALEP,I.SWIATEK,18033,40613,ROU,POL,1,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD008,roland_garros,wta,0,0,0,0
2020,M.TREVISAN,K.BERTENS,21892,17861,ITA,NED,0,5,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD009,roland_garros,wta,0,0,0,0
2020,E.SVITOLINA,C.GARCIA,23968,23726,UKR,FRA,3,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD010,roland_garros,wta,0,0,0,0
2020,O.JABEUR,D.COLLINS,23770,30464,TUN,USA,30,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD012,roland_garros,wta,0,0,0,0
2020,F.FERRO,S.KENIN,30524,35854,FRA,USA,0,4,Court Philippe CHATRIER,1,3,Women's Singles,C,SD013,roland_garros,wta,0,0,0,0
2020,P.KVITOVA,S.ZHANG,18124,11362,CZE,CHN,7,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD014,roland_garros,wta,0,0,0,0
2020,S.HALEP,A.ANISIMOVA,18033,40607,ROU,USA,1,25,Court Philippe CHATRIER,1,2,Women's Singles,C,SD016,roland_garros,wta,0,0,0,0
2020,K.SINIAKOVA,K.BERTENS,28779,17861,CZE,NED,0,5,Court Philippe CHATRIER,1,2,Women's Singles,C,SD019,roland_garros,wta,0,0,0,0
2020,E.SVITOLINA,E.ALEXANDROVA,23968,30361,UKR,RUS,3,27,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD020,roland_garros,wta,0,0,0,0
2020,C.GARCIA,E.MERTENS,23726,26448,FRA,BEL,0,16,Court Philippe CHATRIER,1,3,Women's Singles,C,SD021,roland_garros,wta,0,0,0,0
2020,D.COLLINS,G.MUGURUZA,30464,23872,USA,ESP,0,11,Court Philippe CHATRIER,1,3,Women's Singles,C,SD025,roland_garros,wta,0,0,0,0
2020,F.FERRO,P.TIG,30524,26506,FRA,ROU,0,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD026,roland_garros,wta,0,0,0,0
2020,I.BARA,S.KENIN,27898,35854,ROU,USA,0,4,Court Philippe CHATRIER,1,2,Women's Singles,C,SD027,roland_garros,wta,0,0,0,0
2020,P.KVITOVA,L.FERNANDEZ,18124,43643,CZE,CAN,7,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD028,roland_garros,wta,0,0,0,0
2020,S.HALEP,I.BEGU,18033,16659,ROU,ROU,1,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD032,roland_garros,wta,0,0,0,0
2020,B.PERA,A.ANISIMOVA,28763,40607,USA,USA,0,25,Court Philippe CHATRIER,1,2,Women's Singles,C,SD033,roland_garros,wta,0,0,0,0
2020,E.SVITOLINA,R.ZARAZUA,23968,31392,UKR,MEX,3,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD040,roland_garros,wta,0,0,0,0
2020,C.GARCIA,A.SASNOVICH,23726,26058,FRA,BLR,0,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD042,roland_garros,wta,0,0,0,0
2020,KR.PLISKOVA,G.MUGURUZA,18275,23872,CZE,ESP,0,11,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD051,roland_garros,wta,0,0,0,0
2020,E.RYBAKINA,F.FERRO,38569,30524,KAZ,FRA,14,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD052,roland_garros,wta,0,0,0,0
2020,A.BOGDAN,S.KENIN,19858,35854,ROU,USA,0,4,Court Philippe CHATRIER,1,3,Women's Singles,C,SD055,roland_garros,wta,0,0,0,0
2020,J.OSTAPENKO,KA.PLISKOVA,28758,18274,LAT,CZE,0,2,Court Philippe CHATRIER,1,2,Women's Singles,C,SD063,roland_garros,wta,0,0,0,0
2020,S.HALEP,S.SORRIBESTORMO,18033,28888,ROU,ESP,1,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD064,roland_garros,wta,0,0,0,0
2020,A.KALINSKAYA,E.BOUCHARD,33663,21776,RUS,CAN,0,0,Court 7,9,2,Women's Singles,C,SD069,roland_garros,wta,0,0,0,0
2020,J.KONTA,C.GAUFF,16944,44185,GBR,USA,9,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD072,roland_garros,wta,0,0,0,0
2020,K.ZAVATSKA,K.BERTENS,38594,17861,UKR,NED,0,5,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD079,roland_garros,wta,0,0,0,0
2020,E.SVITOLINA,V.GRACHEVA,23968,40609,UKR,RUS,3,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD080,roland_garros,wta,0,0,0,0
2020,A.KONTAVEIT,C.GARCIA,26434,23726,EST,FRA,17,0,Court Philippe CHATRIER,1,3,Women's Singles,C,SD084,roland_garros,wta,0,0,0,0
2020,M.BOUZKOVA,K.KANEPI,31217,5699,CZE,EST,0,0,Court 7,9,3,Women's Singles,C,SD086,roland_garros,wta,0,0,0,0
2020,M.GASPARYAN,E.MERTENS,24248,26448,RUS,BEL,0,16,Court Simonne MATHIEU,3,2,Women's Singles,C,SD087,roland_garros,wta,0,0,0,0
2020,V.AZARENKA,D.KOVINIC,12595,25890,BLR,MNE,10,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD088,roland_garros,wta,0,0,0,0
2020,A.SCHMIEDLOVA,V.WILLIAMS,26485,2332,SVK,USA,0,0,Court Simonne MATHIEU,3,2,Women's Singles,C,SD089,roland_garros,wta,0,0,0,0
2020,K.AHN,S.WILLIAMS,23598,3370,USA,USA,0,6,Court Philippe CHATRIER,1,2,Women's Singles,C,SD095,roland_garros,wta,0,0,0,0
2020,A.SABALENKA,J.PEGULA,33249,21863,BLR,USA,8,0,Court Suzanne LENGLEN,2,2,Women's Singles,C,SD096,roland_garros,wta,0,0,0,0
2020,L.SAMSONOVA,S.KENIN,33732,35854,RUS,USA,0,4,Court Suzanne LENGLEN,2,3,Women's Singles,C,SD111,roland_garros,wta,0,0,0,0
2020,P.KVITOVA,O.DODIN,18124,28687,CZE,FRA,7,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD112,roland_garros,wta,0,0,0,0
2020,C.PAQUET,A.CORNET,28266,13263,FRA,FRA,0,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD118,roland_garros,wta,0,0,0,0
2020,L.SIEGEMUND,K.MLADENOVIC,9086,19921,GER,FRA,0,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD122,roland_garros,wta,0,0,0,0
2020,M.SHERIF,KA.PLISKOVA,28369,18274,EGY,CZE,0,2,Court Philippe CHATRIER,1,3,Women's Singles,C,SD127,roland_garros,wta,0,0,0,0
2021,B.KREJCIKOVA,A.PAVLYUCHENKOVA,26436,15108,CZE,RUS,0,31,Court Philippe CHATRIER,1,3,Women's Singles,C,SD001,roland_garros,wta,0,0,0,0
2021,B.KREJCIKOVA,M.SAKKARI,26436,28771,CZE,GRE,0,17,Court Philippe CHATRIER,1,3,Women's Singles,C,SD002,roland_garros,wta,0,0,0,0
2021,A.PAVLYUCHENKOVA,T.ZIDANSEK,15108,33787,RUS,SLO,31,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD003,roland_garros,wta,0,0,0,0
2021,C.GAUFF,B.KREJCIKOVA,44185,26436,USA,CZE,24,0,Court Philippe CHATRIER,1,2,Women's Singles,C,SD004,roland_garros,wta,0,0,0,0
2021,M.SAKKARI,I.SWIATEK,28771,40613,GRE,POL,17,8,Court Philippe CHATRIER,1,2,Women's Singles,C,SD005,roland_garros,wta,0,0,0,0
2021,E.RYBAKINA,A.PAVLYUCHENKOVA,38569,15108,KAZ,RUS,21,31,Court Philippe CHATRIER,1,2,Women's Singles,I,SD006,roland_garros,wta,0,0,0,0
2021,T.ZIDANSEK,P.BADOSA,33787,32919,SLO,ESP,0,33,Court Philippe CHATRIER,1,2,Women's Singles,I,SD007,roland_garros,wta,0,0,0,0
2021,O.JABEUR,C.GAUFF,23770,44185,TUN,USA,25,24,Court Philippe CHATRIER,1,1,Women's Singles,I,SD008,roland_garros,wta,0,0,0,0
2021,S.STEPHENS,B.KREJCIKOVA,21500,26436,USA,CZE,0,0,Court Suzanne LENGLEN,2,1,Women's Singles,I,SD009,roland_garros,wta,0,0,0,0
2021,S.KENIN,M.SAKKARI,35854,28771,USA,GRE,4,17,Court Suzanne LENGLEN,2,1,Women's Singles,I,SD010,roland_garros,wta,0,0,0,0
2021,M.KOSTYUK,I.SWIATEK,40683,40613,UKR,POL,0,8,Court Philippe CHATRIER,1,1,Women's Singles,I,SD011,roland_garros,wta,0,0,0,0
2021,S.WILLIAMS,E.RYBAKINA,3370,38569,USA,KAZ,7,21,Court Philippe CHATRIER,1,2,Women's Singles,C,SD012,roland_garros,wta,0,0,0,0
